pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
01464,Margaret,Henry,1098,2085,ye es semi rubbish are those cruikshanks,i thought it best to ring up charles,Henry,F,major,,,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
01465,Margaret,Henry,1100,1212,does all this furniture come from howards end,i wasn t aware and if i can manage it you will never do such a thing again,Henry,F,major,,,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0
01466,Margaret,Henry,1102,999,does however i m concerned with the house not the furniture how big is this smoking room,saddle of mutton and cider to drink that s the type of thing i like this place for a joke once in a way it is so thoroughly old english don t you agree,Henry,F,major,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
01467,Margaret,Henry,1104,2127,ah well mr wilcox aren t you ever amused at the solemnity with which we middle classes approach the subject of houses,the two cases are different,Henry,F,major,,,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
01468,Margaret,Henry,1106,1870,oh mr wilcox i see i see i will write to you afterwards if i may,and sooner than go against them you would have your sister suffer you could have got her down to swanage by a word but you had scruples and scruples are all very well i am as scrupulous as any man alive i hope but when it is a case like this when there is a question of madness,Henry,F,major,,,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
01469,Margaret,Henry,1108,1930,oh yes indeed yes,i don t agree,Henry,F,major,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01470,Margaret,Henry,1110,1642,how could i be offended good bye you will have a letter from me i am going back to swanage to morrow,you re referring to last evening i have released you from your engagement i could find excuses but i won t no i won t a thousand times no i m a bad lot and must be left at that,Henry,F,major,,,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1
01471,Margaret,Henry,1112,2083,good bye and it s you i thank,next you must tell me whether you have gathered anything i have often noticed your insight dear i only wish my own was as good you may have guessed something even though your sister said nothing the slightest hint would help us,Henry,F,major,,,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0
01472,Margaret,Henry,1114,1038,that would be most kind,why of course,Henry,F,major,,,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
01473,Margaret,Henry,1116,1861,not at all,of course you won t tell her you re going when she is there looking at the cases you ll just stroll in if nothing is wrong with her so much the better but there ll be the motor round the corner and we can run her to a specialist in no time,Henry,F,major,,,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
01474,Margaret,Henry,1189,2236,do you remember the embankment at chelsea it can t be ten days ago,i have something to tell you,Henry,F,major,,,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0
01475,Margaret,Henry,1191,1536,i little thought then certainly did you,all right i ll see him,Henry,F,major,,,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
01476,Margaret,Henry,1193,1545,why was it earlier did you think of me this way earlier how extraordinarily interesting henry tell me i didn t think of it no when you spoke to me in the drawing room that was practically the first it was all so different from what it s supposed to be on the stage or in books a proposal is how shall i put it a full blown affair a kind of bouquet it loses its literal meaning but in life a proposal really is a proposal,she s something else this won t do i can t have her in my garden in this state,Henry,F,major,,,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
01477,Margaret,Henry,1195,1573,a suggestion a seed,you put it with your usual delicacy,Henry,F,major,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
01478,Margaret,Henry,1197,1462,i think so too tell me in the first place how did you get on with tibby,the alexandrina isn t bad,Henry,F,major,,,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
01479,Margaret,Henry,1199,1020,yes during cigarettes,a what,Henry,F,major,,,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
01480,Margaret,Henry,1201,1640,i am so glad what did you talk about me presumably,far too much screaming there,Henry,F,major,,,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
01481,Margaret,Henry,1203,1894,greece was a very good card henry tibby s only a boy still and one has to pick and choose subjects a little well done,yes plenty,Henry,F,major,,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
01482,Margaret,Henry,1205,1276,what a delightful thing to have shares in can t we go there for our honeymoon,not a bad business that porphyrion,Henry,F,major,,,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
01483,Margaret,Henry,1207,1524,to eat the currants and isn t there marvellous scenery,if it isn t a long story,Henry,F,major,,,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
01484,Margaret,Henry,1209,1650,why not,i heard of none,Henry,F,major,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1
01485,Margaret,Henry,1211,1918,some ladies do without hotels are you aware that helen and i have walked alone over the apennines with our luggage on our backs,margaret you look upset again my dear give me the keys what are you doing with helen,Henry,F,major,,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
01486,Margaret,Henry,1215,1293,do before you go i am so anxious you two should be friends,but you can give that up now,Henry,F,major,,,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0
01487,Margaret,Henry,1217,1516,dolly s uncle,let em all come,Henry,F,major,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01488,Margaret,Henry,1219,1928,poor fellow,come come margaret this is a terrible business an appalling business it s doctor s orders open the door,Henry,F,major,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
01489,Margaret,Henry,1221,2119,of course not you mean money how stupid i am of course not,as i have actually been forgiven,Henry,F,major,,,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
01490,Margaret,Henry,1223,1892,be generous to them bother justice,don t you want to tidy yourself,Henry,F,major,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
01491,Margaret,Henry,1227,1297,how much have you a year i ve six hundred,but i ll say a word to her don t you bother,Henry,F,major,,,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0
01492,Margaret,Henry,1229,1711,yes we must begin with how much you have before we can settle how much you can give charles justice and even generosity depend on that,i have not yet decided what about norfolk it is now what nearly october let us camp for the winter at ducie street and look out for something in the spring,Henry,F,major,,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
01493,Margaret,Henry,1233,2099,that s all right don t tell me i don t want to know i can do the sum just as well by proportion divide your income into ten parts how many parts would you give to evie how many to charles how many to paul,why howards end would she not be more comfortable as i suggested at the hotel,Henry,F,major,,,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
01494,Margaret,Henry,1235,855,yes we ve settled that go ahead give away all you can bearing in mind that i ve a clear six hundred what a mercy it is to have all this money about one,well howards end is one of those converted farms they don t really do spend what you will on them we messed away with a garage all among the wych elm roots and last year we enclosed a bit of the meadow and attempted a rockery evie got rather keen on alpine plants but it didn t do no it didn t do you remember your sister will remember the farm with those abominable guinea fowls and the hedge that the old woman never would cut properly so that it all went thin at the bottom and inside the house the beams and the staircase through a door picturesque enough but not a place to live in full tide and the position wasn t right either the neighbourhood s getting suburban either be in london or out of it i say so we ve taken a house in ducie street close to sloane street and a place right down in shropshire oniton grange ever heard of oniton do come and see us right away from everywhere up towards wales,Henry,F,major,,,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
01495,Margaret,Henry,1237,1113,helen wouldn t agree with me here helen daren t slang the rich being rich herself but she would like to there s an odd notion that i haven t yet got hold of running about at the back of her brain that poverty is somehow real she dislikes all organisation and probably confuses wealth with the technique of wealth sovereigns in a stocking wouldn t bother her cheques do helen is too relentless one can t deal in her high handed manner with the world,i may order the motor round mayn t i,Henry,F,major,,,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0
01496,Margaret,Henry,1239,1853,keep it on at least it depends when do you want to marry me,oh yes she and i have always hit it off together,Henry,F,major,,,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
01497,Margaret,Henry,1241,1395,the earlier the nicer henry females are not supposed to say such things but the earlier the nicer,because if he has had enough tea we ought to go dolly s a good little woman but a little of her goes a long way i couldn t live near her if you paid me,Henry,F,major,,,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1
01498,Margaret,Henry,1243,1280,right shall we go into ducie street ourselves in september or shall we try to bounce helen and tibby into it that s rather an idea they are so unbusinesslike we could make them do anything by judicious management look here yes we ll do that and we ourselves could live at howards end or shropshire,no my letter s about howards end bryce has been ordered abroad and wants to sublet it i am far from sure that i shall give him permission there was no clause in the agreement in my opinion subletting is a mistake if he can find me another tenant whom i consider suitable i may cancel the agreement morning schlegel don t you think that s better than subletting,Henry,F,major,,,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
01499,Margaret,Henry,1245,1371,how sad it s only a few years since they built those pretty houses,we are,Henry,F,major,,,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
01500,Margaret,Henry,1247,2095,i hate this continual flux of london it is an epitome of us at our worst eternal formlessness all the qualities good bad and indifferent streaming away streaming streaming for ever that s why i dread it so i mistrust rivers even in scenery now the sea,certainly my dear,Henry,F,major,,,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
01501,Margaret,Henry,1249,1003,but i always do go about alone considering i ve walked over the apennines it s common sense you will make me so angry i don t the least take it as a compliment,then the fellows know one again especially in the east if you tip they remember you from year s end to year s end,Henry,F,major,,,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
01502,Margaret,Henry,1251,2075,can t i look after myself i do wish,one point at a time i am now obliged to ask for the name of her seducer take your time remember that this is far worse for me than for you,Henry,F,major,,,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
01503,Margaret,Henry,1268,1085,it isn t frittering away the strength it s enlarging the space in which you may be strong,your sister always likes her little joke,Henry,F,major,,,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
01504,Margaret,Henry,1270,1252,here we all are,come along margaret no wheedling margaret,Helen; Henry,F,major,,,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
01505,Margaret,Henry,1273,969,henry she has had such a nice letter from the queer cross boy do you remember him he had a sad moustache but the back of his head was young,m m m m,Helen; Henry,F,major,,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
01506,Margaret,Henry,1275,867,thanks to your hint he s clearing out of the porphyrion,you too on the move,Helen; Henry,F,major,,,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
01507,Margaret,Henry,1277,1705,not a bad surely on chelsea embankment,my dear girl have you eyes have you a skin how could it be anything but damp in such a situation in the first place the grange is on clay and built where the castle moat must have been then there s that detestable little river steaming all night like a kettle feel the cellar walls look up under the eaves ask sir james or any one those shropshire valleys are notorious the only possible place for a house in shropshire is on a hill but for my part i think the country is too far from london and the scenery nothing special,Helen; Henry,F,major,,,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
01508,Margaret,Henry,1279,1206,not a bad business,what to do,Aunt Juley; Frieda; Helen; Henry,F,major,,,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
01509,Margaret,Henry,1282,1920,do excuse me but about the porphyrion i don t feel easy might i just bother you henry you said on chelsea embankment surely that it was a bad concern so we advised this clerk to clear out he writes this morning that he s taken our advice and now you say it s not a bad concern,manage what,Henry,F,major,,,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
01510,Margaret,Henry,1284,2117,he has not done that he s going into a bank in camden town he says the salary s much lower but he hopes to manage a branch of dempster s bank is that all right,helen commands my sympathy as your husband i shall do all for her that i can and i have no doubt that she will prove more sinned against than sinning but i cannot treat her as if nothing has happened i should be false to my position in society if i did,Henry,F,major,,,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
01511,Margaret,Henry,1286,1636,more right than the porphyrion,did you say that your sister is sleeping here after all,Henry,F,major,,,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1
01512,Margaret,Henry,1288,1026,very many thanks i m sorry if you sublet,why s that gruyere or stilton,Henry,F,major,,,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0
