pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00566,The Grinning Countryman,Harry The Peddler,2141,2143,and what be that stoof good to eat harry,it s all bought up as fast as it can be made there are fourteen water mills six steam engines and a galvanic battery always a working upon it and they can t make it fast enough though the men work so hard that they die off and the widows is pensioned directly with twenty pound a year for each of the children and a premium of fifty for twins one penny a square two half pence is all the same and four farthings is received with joy one penny a square wine stains fruit stains beer stains water stains paint stains pitch stains mud stains blood stains here is a stain upon the hat of a gentleman in company that i ll take clean out before he can order me a pint of ale,Harry The Peddler,M,minor,M,minor,OliverTwist,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1
00567,Ben,The Coachman,2150,2152,was it sir man or woman pray sir,now ben,The Coachman; The Game-keeper,M,minor,M,minor,OliverTwist,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
00568,_unknowable,Ben,2151,2153,a woman it is supposed,damn that ere bag are you gone to sleep in there,Ben; The Coachman; The Game-keeper,M,intermediate,M,minor,OliverTwist,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
00569,Mr. Losberne,Monks,2213,2215,when i last heard he had not been taken but he will be or is by this time they re sure of him,yes you you will be secret with me,Monks; Mr. Brownlow,M,major,M,major,OliverTwist,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
00570,Toby Crackit,Mr. Chitling,2220,2222,i wish that you had picked out some other crib when the two old ones got too warm and had not come here my fine feller,well i thought you d have been a little more glad to see me than this,Kags; Mr. Chitling,M,intermediate,M,intermediate,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00571,Kags,Toby Crackit,2221,2223,why didn t you blunder head,why look e young gentleman when a man keeps himself so very ex clusive as i have done and by that means has a snug house over his head with nobody a prying and smelling about it it s rather a startling thing to have the honour of a wisit from a young gentleman however respectable and pleasant a person he may be to play cards with at conweniency circumstanced as you are,Mr. Chitling; Toby Crackit,M,minor,M,intermediate,OliverTwist,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
00572,Mr. Chitling,Kags,2222,2224,well i thought you d have been a little more glad to see me than this,especially when the exclusive young man has got a friend stopping with him that s arrived sooner than was expected from foreign parts and is too modest to want to be presented to the judges on his return,Kags; Toby Crackit,M,intermediate,M,minor,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
00573,Kags,Mr. Chitling,2224,2226,especially when the exclusive young man has got a friend stopping with him that s arrived sooner than was expected from foreign parts and is too modest to want to be presented to the judges on his return,just at dinner time two o clock this afternoon charley and i made our lucky up the wash us chimney and bolter got into the empty water butt head downwards but his legs were so precious long that they stuck out at the top and so they took him too,Mr. Chitling; Toby Crackit,M,minor,M,intermediate,OliverTwist,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
00574,Toby Crackit,Kags,2227,2229,and bet,wot s come of young bates,Kags; Mr. Chitling,M,intermediate,M,minor,OliverTwist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00575,Kags,Toby Crackit,2229,2231,wot s come of young bates,this is a smash there s more than one will go with this,Mr. Chitling; Toby Crackit,M,minor,M,intermediate,OliverTwist,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1
00576,Mr. Chitling,Kags,2230,2232,he hung about not to come over here afore dark but he ll be here soon there s nowhere else to go to now for the people at the cripples are all in custody and the bar of the ken i went up there and see it with my own eyes is filled with traps,the sessions are on if they get the inquest over and bolter turns king s evidence as of course he will from what he s said already they can prove fagin an accessory before the fact and get the trial on on friday and he ll swing in six days from this by g,Kags; Toby Crackit,M,intermediate,M,minor,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00577,Toby Crackit,Mr. Chitling,2231,2233,this is a smash there s more than one will go with this,you should have heard the people groan the officers fought like devils or they d have torn him away he was down once but they made a ring round him and fought their way along you should have seen how he looked about him all muddy and bleeding and clung to them as if they were his dearest friends i can see em now not able to stand upright with the pressing of the mob and draggin him along amongst em i can see the people jumping up one behind another and snarling with their teeth and making at him i can see the blood upon his hair and beard and hear the cries with which the women worked themselves into the centre of the crowd at the street corner and swore they d tear his heart out,Kags; Mr. Chitling,M,intermediate,M,intermediate,OliverTwist,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
00578,Kags,Toby Crackit,2232,2234,the sessions are on if they get the inquest over and bolter turns king s evidence as of course he will from what he s said already they can prove fagin an accessory before the fact and get the trial on on friday and he ll swing in six days from this by g,what s the meaning of this he can t be coming here i i hope not,Mr. Chitling; Toby Crackit,M,minor,M,intermediate,OliverTwist,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
00579,Mr. Chitling,Kags,2233,2235,you should have heard the people groan the officers fought like devils or they d have torn him away he was down once but they made a ring round him and fought their way along you should have seen how he looked about him all muddy and bleeding and clung to them as if they were his dearest friends i can see em now not able to stand upright with the pressing of the mob and draggin him along amongst em i can see the people jumping up one behind another and snarling with their teeth and making at him i can see the blood upon his hair and beard and hear the cries with which the women worked themselves into the centre of the crowd at the street corner and swore they d tear his heart out,if he was coming here he d have come with the dog here give us some water for him he has run himself faint,Kags; Toby Crackit,M,intermediate,M,minor,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
00580,Toby Crackit,Mr. Chitling,2234,2236,what s the meaning of this he can t be coming here i i hope not,he s drunk it all up every drop covered with mud lame half blind he must have come a long way,Kags; Mr. Chitling,M,intermediate,M,intermediate,OliverTwist,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
00581,Kags,Toby Crackit,2235,2237,if he was coming here he d have come with the dog here give us some water for him he has run himself faint,where can he have come from he s been to the other kens of course and finding them filled with strangers come on here where he s been many a time and often but where can he have come from first and how comes he here alone without the other,Mr. Chitling; Toby Crackit,M,minor,M,intermediate,OliverTwist,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
00582,Toby Crackit,Kags,2237,2239,where can he have come from he s been to the other kens of course and finding them filled with strangers come on here where he s been many a time and often but where can he have come from first and how comes he here alone without the other,if he had the dog ud want to lead us away to where he did it no i think he s got out of the country and left the dog behind he must have given him the slip somehow or he wouldn t be so easy young bates,Kags; Mr. Chitling,M,intermediate,M,minor,OliverTwist,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
00583,Mr. Chitling,Toby Crackit,2238,2240,he he can t have made away with himself what do you think,we must let him in,Kags; Toby Crackit,M,intermediate,M,intermediate,OliverTwist,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0
00584,Charley Bates,Toby Crackit,2255,2257,break down the door i tell you they ll never open it run straight to the room where the light is break down the door,double locked and chained,Bill Sikes; Kags; Mr. Chitling; Toby Crackit,M,intermediate,M,intermediate,OliverTwist,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
00585,Mrs. Corney,Mr. Grimwig,2289,2291,hold your tongue fool,come sir suppress your feelings,Monks; Mr. Brownlow; Mr. Bumble; Mr. Grimwig; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,F,major,M,intermediate,OliverTwist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
00586,Mr. Grimwig,Mr. Brownlow,2291,2293,come sir suppress your feelings,do you know that person,Monks; Mr. Brownlow; Mr. Bumble; Mr. Losberne; Mrs. Corney; Mrs. Maylie; Oliver Twist; Rose Maylie,M,intermediate,M,major,OliverTwist,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
00587,Mrs. Corney,Mr. Grimwig,2300,2302,certainly not why are we brought here to answer to such nonsense as this,would you like to see the pawnbroker himself,Monks; Mr. Brownlow; Mr. Bumble; Mr. Grimwig; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,F,major,M,intermediate,OliverTwist,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0
00588,_unknowable,Mrs. Corney,2301,2303,you shut the door the night old sally died but you couldn t shut out the sound nor stop the chinks no no no no no we heard her try to tell you what she d done and saw you take a paper from her hand and watched you too next day to the pawnbroker s shop yes and it was a locket and gold ring we found out that and saw it given you we were by oh we were by and we know more than that for she told us often long ago that the young mother had told her that feeling she should never get over it she was on her way at the time that she was taken ill to die near the grave of the father of the child,no if he has been coward enough to confess as i see he has and you have sounded all these hags till you have found the right ones i have nothing more to say i did sell them and they re where you ll never get them what then,Anny; Martha; Monks; Mr. Brownlow; Mr. Bumble; Mr. Grimwig; Mr. Losberne; Mrs. Corney; Mrs. Maylie; Oliver Twist; Rose Maylie,M,intermediate,F,major,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00589,Mr. Grimwig,Mr. Brownlow,2302,2304,would you like to see the pawnbroker himself,nothing except that it remains for us to take care that neither of you is employed in a situation of trust again you may leave the room,Anny; Martha; Monks; Mr. Brownlow; Mr. Bumble; Mr. Losberne; Mrs. Corney; Mrs. Maylie; Oliver Twist; Rose Maylie,M,intermediate,M,major,OliverTwist,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0
00590,Mrs. Corney,Mr. Bumble,2303,2305,no if he has been coward enough to confess as i see he has and you have sounded all these hags till you have found the right ones i have nothing more to say i did sell them and they re where you ll never get them what then,i hope i hope that this unfortunate little circumstance will not deprive me of my porochial office,Anny; Martha; Monks; Mr. Brownlow; Mr. Bumble; Mr. Grimwig; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,F,major,M,major,OliverTwist,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
00591,Mr. Bumble,Rose Maylie,2309,2311,if the law supposes that the law is a ass a idiot if that s the eye of the law the law is a bachelor and the worst i wish the law is that his eye may be opened by experience by experience,if they have i do not know how they can but if they have any reference to me pray let me hear them at some other time i have not strength or spirits now,Monks; Mr. Brownlow; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,M,major,F,major,OliverTwist,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1
00592,Mr. Brownlow,Rose Maylie,2312,2314,nay you have more fortitude than this i am sure do you know this young lady sir,i never saw you before,Monks; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,M,major,F,major,OliverTwist,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0
00593,Rose Maylie,Mr. Brownlow,2314,2316,i never saw you before,the father of the unhappy agnes had two daughters what was the fate of the other the child,Monks; Mr. Brownlow; Mr. Losberne; Mrs. Maylie; Oliver Twist,F,major,M,major,OliverTwist,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
00594,Mr. Brownlow,Mrs. Maylie,2322,2324,do you see her now,but not the less my niece not the less my dearest child i would not lose her now for all the treasures of the world my sweet companion my own dear girl,Monks; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,M,major,F,intermediate,OliverTwist,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1
00595,Monks,Rose Maylie,2323,2325,yes leaning on your arm,the only friend i ever had the kindest best of friends my heart will burst i cannot bear all this,Mr. Brownlow; Mr. Losberne; Mrs. Maylie; Oliver Twist; Rose Maylie,M,major,F,major,OliverTwist,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
00596,Rose Maylie,Oliver Twist,2325,2327,the only friend i ever had the kindest best of friends my heart will burst i cannot bear all this,not aunt i ll never call her aunt sister my own dear sister that something taught my heart to love so dearly from the first rose dear darling rose,Monks; Mr. Brownlow; Mr. Losberne; Mrs. Maylie; Oliver Twist,F,major,M,major,OliverTwist,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
00597,Oliver Twist,Rose Maylie,2327,2329,not aunt i ll never call her aunt sister my own dear sister that something taught my heart to love so dearly from the first rose dear darling rose,stay you do know all,Monks; Mr. Brownlow; Mr. Losberne; Mrs. Maylie; Rose Maylie,M,major,F,major,OliverTwist,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
00598,Harry Maylie,Mrs. Maylie,2342,2344,i mean but this that when i left you last i left you with a firm determination to level all fancied barriers between yourself and me resolved that if my world could not be yours i would make yours mine that no pride of birth should curl the lip at you for i would turn from it this i have done those who have shrunk from me because of this have shrunk from you and proved you so far right such power and patronage such relatives of influence and rank as smiled upon me then look coldly now but there are smiling fields and waving trees in england s richest county and by one village church mine rose my own there stands a rustic dwelling which you can make me prouder of than all the hopes i have renounced measured a thousandfold this is my rank and station now and here i lay it down,oliver my child where have you been and why do you look so sad there are tears stealing down your face at this moment what is the matter,Mr. Brownlow; Mr. Losberne; Mrs. Maylie; Rose Maylie,M,intermediate,F,intermediate,OliverTwist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
00599,Mrs. Maylie,Mr. Brownlow,2344,2346,oliver my child where have you been and why do you look so sad there are tears stealing down your face at this moment what is the matter,it is not indeed my friend but my business with this man is intimately connected with him and as this child has seen him in the full career of his success and villainy i think it as well even at the cost of some pain and fear that he should see him now,Harry Maylie; Mr. Brownlow; Mr. Grimwig; Mr. Losberne; Oliver Twist; Rose Maylie,F,intermediate,M,major,OliverTwist,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
